Masked_User_Id,1_11Score,1_12Score,2_14Score,2_15Score,3_17Score,3_18Score,1_11Grade,1_12Grade,2_14Grade,2_15Grade,3_17Grade,3_18Grade,Term,Repetitions,Dropped
stu700,0,3,0,0,1,0,3,3.4,2.6,3.45,2.1,2.9,201408,0,YES
dstu46,13,,,,,,3.75,,,,,,201408,2,NO
stu701,10,2,1,-1,-1,5,2.55,2.95,2.55,2.55,1.85,2.3,201408,0,NO
stu708,-4,2,6,-1,6,1,2.45,2.85,3.05,3.35,2.75,3.3,201408,0,NO
stu711,6,,3,-4,2,3,1.85,,1.35,1.4,1.85,3.5,201408,0,NO
stu712,3,2,5,6,2,0,2.55,3.75,2.9,3.85,0,3.5,201408,0,NO
stu715,2,2,1,1,1,0,3.4,4,3.55,4,4,4,201408,0,NO
stu716,5,5,7,-1,3,1,1.75,2.75,1.85,2.45,2.5,2.65,201408,0,NO
dstu47,1,,,,,,1.8,,,,,,201408,2,NO
stu720,6,3,7,3,13,5,3,3.25,2.8,3.5,2.3,3.3,201408,0,NO
stu721,14,3,5,2,7,5,3.35,3.4,3.2,3.5,3.05,3.45,201408,0,NO
stu724,5,4,1,2,1,6,1.7,2.95,2.35,3.3,2.95,3.9,201408,0,NO
stu727,2,1,1,1,3,6,3.55,3.8,3,3.4,3.15,3.55,201408,0,NO
stu732,3,5,3,4,3,2,2.35,2.6,1.5,2.9,2.05,2.85,201408,0,NO
stu735,11,-1,14,2,12,1,2.85,2.45,2.4,2.7,2.4,3.65,201408,0,NO
stu737,0,10,3,7,6,6,2.45,2.85,3.1,3.2,2.7,2.6,201408,0,NO
stu739,5,8,6,3,2,7,2.05,2.55,2.7,2.5,2.25,2.25,201408,0,NO
stu747,5,0,1,5,-1,6,2.6,2.4,2.4,3.55,3.2,3.95,201408,0,NO
stu748,3,0,4,2,2,1,1.5,2.85,2.35,3.4,0.95,2.65,201408,0,NO
stu749,-1,0,1,0,1,0,3.05,3.85,2.4,3,2.75,3.55,201408,0,NO
stu751,,,2,2,,,,,0,2.4,,,201408,0,YES
stu752,8,0,6,-1,8,4,1.6,2.6,1.4,0.65,1.95,2.5,201408,0,NO
stu756,-3,0,4,0,-2,2,2.65,2.7,3.45,3.95,3.15,3.55,201408,0,NO
stu757,4,1,1,-1,3,2,3.5,3.95,3.5,3.75,3.6,3.85,201408,0,NO
stu758,5,-1,2,3,3,4,3.75,3.7,3.75,3.95,2.95,3.75,201408,0,NO
stu760,1,-3,5,2,4,2,3.25,2.75,2.3,3.4,1.5,1.85,201408,0,NO
stu762,11,1,8,8,7,3,3.05,3.3,2.9,3.55,3.3,3.65,201408,0,NO
stu768,2,1,4,8,5,6,2.65,3.5,3.35,3.65,3.65,3.85,201408,0,NO
stu770,6,2,3,6,12,7,2.8,3.35,0.9,2.65,2.3,3.25,201408,0,NO
stu771,1,0,9,4,3,3,2.8,3.25,2.6,3.2,3.05,2.5,201408,0,NO
stu775,2,3,5,0,6,1,2.2,3.15,2.35,2.35,3.35,3.95,201408,0,NO
stu776,,,,,,,,,,,,,201408,0,YES
stu782,5,3,2,-1,5,7,2.25,2.6,1.75,2.65,1.75,2.85,201408,0,NO
stu786,1,5,2,-3,-1,13,0,3.8,0,3.8,0,3.4,201408,0,YES
dstu48,,,,,,,,,,,,,201408,2,YES
stu788,2,3,5,2,2,6,3.1,3.6,3.35,3.85,3.45,3.8,201408,0,NO
stu791,-3,1,2,1,0,-1,2,2.65,2.5,3,3.35,3.6,201408,0,NO
stu793,4,1,5,0,5,1,3.65,3.9,3.55,3.85,3.3,3.95,201408,0,NO
stu794,2,2,4,8,4,3,3.45,3.75,2.65,3.5,3.7,4,201408,0,NO
stu797,6,1,2,4,5,2,2.1,3.2,1.35,1.4,3.55,3.65,201408,0,YES
stu799,6,1,6,9,10,6,3.25,3,2.4,1.75,3.6,3.8,201408,0,NO
stu800,1,6,12,3,3,3,3.5,3.85,3.4,4,3.35,4,201408,0,NO
stu802,1,-2,10,8,16,1,1.95,2.7,2.3,3.75,3.25,3.8,201408,0,NO
stu805,4,-1,0,6,18,4,2.05,0,1.1,1.9,2.6,3.55,201408,0,NO
stu807,8,0,-3,1,6,3,2.4,2.6,2.3,2.3,2.3,3.5,201408,0,NO
stu813,,,,0,0,1,,,,3.6,2.8,3,201408,0,YES
stu814,1,0,0,0,0,0,3.75,3.65,2,3.5,3.2,4,201408,0,NO
stu817,1,0,,,,,0.15,0.65,,,,,201408,0,NO
stu818,8,3,0,8,3,3,3.55,3.75,3.35,3.8,3.5,3.95,201408,0,NO
dstu49,3,3,,,1,3,1.65,2,,,1.85,1.55,201408,2,NO
stu819,3,2,10,5,7,3,3.1,3.5,3.35,3.35,3.1,3.65,201408,0,NO
stu822,7,2,12,1,6,1,3.2,3.75,2.8,2.75,2.1,2.5,201408,0,NO
stu824,5,0,2,0,3,0,2.3,2.4,2.1,3.45,2.65,3.75,201408,0,YES
stu825,6,3,3,1,0,3,3.8,3.95,3.5,3.8,3.15,3.6,201408,0,NO
stu828,-5,3,-2,,0,1,3.3,3.95,2.75,,3.75,3.95,201408,0,NO
stu834,9,5,8,4,-1,0,3.65,3.85,2.8,3.5,2.45,3.1,201408,0,NO
stu839,1,5,6,0,5,5,3.05,3.7,2.4,2.8,2.7,3.75,201408,0,NO
stu846,-2,0,0,0,0,0,3.35,3.5,2.25,3.8,3.25,3.55,201408,0,NO
stu847,0,-2,5,5,0,5,2.5,2.35,1.8,3,3.35,3.65,201408,0,NO
stu848,14,10,7,4,4,17,2.7,3.55,3.15,3.35,3.5,3.85,201408,0,NO
stu850,7,1,1,1,1,-1,1.95,1.9,0.25,2.05,1.3,1.25,201408,0,NO
stu852,-6,9,5,7,7,4,3,3.6,2.75,3.3,2.85,3.35,201408,0,NO
stu853,8,4,2,3,10,1,2.75,2.55,2.15,2.25,2.7,1.9,201408,0,NO
stu854,-5,-2,10,7,6,0,1.25,1.55,2.35,2.5,1.8,1.85,201408,0,NO
stu855,0,1,0,1,0,0,3.7,3.9,3.9,4,3.2,3.7,201408,0,NO
stu863,1,6,15,11,11,11,1.25,3.25,2.4,3.4,2.5,2.6,201408,0,NO
stu864,5,3,8,3,6,0,2.55,2.75,2.1,3.45,2.9,3.5,201408,0,NO
stu866,6,3,2,1,9,3,1.8,3.2,1.55,3.25,3.15,3.7,201408,0,NO
stu868,16,11,6,4,1,9,2.4,3,1.95,2.45,2.5,3.05,201408,0,NO
stu871,9,5,9,4,7,3,2.35,2.85,2.75,3.7,3.25,3.75,201408,0,NO
stu872,-2,-1,0,0,0,0,3.65,3.9,3.15,3.95,2.65,2.65,201408,0,NO
stu876,3,5,6,5,3,3,3.05,3.3,3.05,3.6,3.45,3.8,201408,0,NO
stu877,6,2,6,0,4,3,3.25,3.5,3.1,3.6,3.45,3.6,201408,0,NO
stu880,0,,6,0,2,4,1.5,,1.9,2.45,1.35,2.55,201408,0,NO
stu883,0,3,2,-1,11,8,2.45,2.9,2.3,2.7,2.2,3.2,201408,0,NO
stu886,0,0,-1,0,2,,0.5,0,0.35,0.75,1.7,,201408,0,YES
stu887,1,0,2,1,2,0,3.15,3.95,3,3.65,3.35,4,201408,0,NO
stu888,6,-3,4,1,0,4,2,2.95,2.05,2.05,2.45,3,201408,0,NO
stu889,0,1,5,0,1,4,2.25,2.3,2.85,2.8,2.8,3.5,201408,0,NO
stu890,12,3,1,1,4,3,2.5,2.85,1.65,2.1,2.85,3.4,201408,0,NO
dstu50,5,,6,,8,,3.05,,2.15,,0.75,,201408,2,NO
stu892,2,,11,0,7,2,0.6,,1.3,1.45,1.5,2.3,201408,0,YES
stu895,4,3,0,,,,0.6,1.4,0,,,,201408,0,YES
stu896,-5,0,8,1,9,1,1.7,0.65,1.85,1.6,2.35,2.55,201408,0,YES
stu897,2,0,2,7,4,3,2.65,3.1,1.3,2.85,2.35,3.8,201408,0,NO
stu903,-1,-2,8,-7,2,3,1.35,1.4,2.6,2,1.6,2.5,201408,0,NO
stu905,6,1,6,4,2,3,2.65,3.2,3.15,3.5,3.2,3.4,201408,0,NO
stu912,4,2,5,4,5,4,1.7,3.6,3.1,3.9,3.9,3.95,201408,0,NO
stu918,0,0,-1,0,4,1,1.05,3.45,0.6,1.05,0.6,0,201408,0,NO
stu919,3,1,11,0,3,2,2.85,3.3,3,3.5,3.05,3.25,201408,0,NO
stu920,2,5,5,6,3,3,2.25,2.6,2.3,3,1.9,2.7,201408,0,NO
stu924,5,3,1,3,4,2,2.85,3.05,2.85,3.3,2.55,2.7,201408,0,NO
stu925,4,0,0,3,14,1,2.6,1.65,1.65,2.2,2.15,2.65,201408,0,NO
stu927,3,0,12,-1,8,5,2.65,2.65,2.45,2.45,2.35,2.6,201408,0,NO
stu928,2,4,8,-4,7,1,2.1,2.35,2.7,3.2,3.25,3.35,201408,0,YES
stu931,8,8,6,4,8,7,3.4,3.8,3.45,3.85,2.9,3.6,201408,0,NO
stu933,7,-3,4,0,6,0,2,2.35,2.95,2.95,3.1,2.2,201408,0,NO
stu935,1,5,-1,2,1,2,2.75,3.15,2.2,3,2.3,2.5,201408,0,NO
stu945,3,-1,1,-1,2,1,2.05,2.4,2.25,2.7,2.45,3.05,201408,0,NO
stu946,0,7,7,7,10,5,3.15,3.65,2.35,3.25,3.6,3.95,201408,0,NO
stu948,6,0,0,2,2,-2,1.45,1.95,1.35,2.75,2.35,2.5,201408,0,NO
stu949,5,-1,3,1,8,2,2.9,2.75,3.3,3.65,2.75,3.75,201408,0,NO
stu952,8,1,0,0,8,3,3.25,2.45,2.65,2.45,3.6,3.8,201408,0,NO
stu953,,,,,,,,,,,,,201408,0,NO
stu954,4,2,9,5,7,4,2.6,0,1,2.35,1,2.7,201408,0,NO
stu956,0,2,5,3,4,-1,1.8,2.4,2.4,2.2,3.1,2.85,201408,0,NO
stu959,2,1,8,-1,5,1,2.1,2.6,2.2,1.8,2.3,2.35,201408,0,NO
stu961,0,-1,1,1,4,2,2.35,2.9,2.3,3.25,3.15,3.65,201408,0,NO
stu962,-1,0,0,1,-1,-5,2.8,3.4,2.7,2.7,2.35,2.45,201408,0,NO
stu964,-2,0,4,0,4,0,1.7,1.85,1.8,1.7,1.3,3.05,201408,0,NO
stu965,2,0,3,2,3,1,3.05,3.05,3,3.55,2.6,2.8,201408,0,NO
stu968,-2,6,0,3,5,3,1,1.75,1.15,2.25,2.8,3.7,201408,0,NO
stu970,-2,0,0,0,0,0,3.75,3.5,2.45,3.05,2.55,3.55,201408,0,NO
stu973,13,-1,11,0,,,2.75,2.25,2.2,0,,,201408,0,YES
stu977,-6,-3,4,1,1,0,1.1,1.8,0.95,2.4,2.2,1.85,201408,0,NO
stu979,5,4,1,5,9,4,3.35,3.65,2.85,3.35,2.95,3.65,201408,0,NO
stu980,2,6,5,-1,5,5,2.1,2.5,3.65,3.75,3.3,3.65,201408,0,NO
stu982,-1,-1,3,2,5,3,2.65,1.55,1.5,1.55,1.5,2.55,201408,0,NO
stu983,4,7,1,-1,5,14,2.3,3.15,2.65,1.45,2.7,3.4,201408,0,NO
stu986,-1,2,2,0,,,2.75,2.95,2.7,3.1,,,201408,0,YES
stu991,5,6,11,6,7,4,2.65,2.95,3,3.55,3.65,3.65,201408,0,NO
stu994,3,4,10,5,0,1,2.5,2.95,2.75,2.2,2.55,2.55,201408,0,NO
stu995,0,3,8,3,9,2,1,3.25,3,3.05,2.75,3.55,201408,0,NO
dstu53,6,3,7,5,3,2,2.8,3.3,2.7,3,3.35,3.55,201408,2,NO
dstu54,,8,4,2,7,10,,2.7,3.2,3.4,3.25,3.5,201408,2,NO
stu998,,0,,,,,,3.4,,,,,201408,0,YES
stu1001,7,2,7,-1,-2,7,2.85,2,2.75,3.45,2.45,3.1,201408,0,NO
stu1003,1,5,-1,-3,0,5,1.55,2.45,0.55,0.25,2.2,2.6,201408,0,NO
stu1004,-1,1,0,0,2,0,3.9,3.95,2.25,3.5,2.75,4,201408,0,NO
stu1005,3,1,5,1,-3,0,3.5,3.95,3.3,4,3.7,4,201408,0,NO
stu1006,6,,,,,,2.25,,,,,,201408,0,YES
stu1007,0,0,,,,,1.85,1.85,,,,,201408,0,YES
stu1008,-3,0,6,1,0,1,2.3,3.25,3.3,3.3,2.75,2.75,201408,0,NO
stu1010,5,1,9,4,10,0,2.55,2.75,2.7,2.8,2.65,2.65,201408,0,NO
dstu55,2,5,,,2,7,2.7,3.25,,,2.35,2.75,201408,2,NO
stu1011,0,6,6,4,3,2,1.95,1.95,2.5,3.65,2.3,2.35,201408,0,NO
stu1013,4,2,2,1,1,-1,2.9,3.65,2.55,3.4,3.35,3.55,201408,0,NO
stu1014,,,,,,,,,,,,,201408,0,YES
stu1015,0,0,,4,,,2.35,2.2,,2.35,,,201408,0,NO
stu1017,9,8,4,7,4,4,1.5,2.4,1.15,1.6,1.15,2.3,201408,0,NO
stu1019,,,4,4,,,,,3.2,3.5,,,201408,0,NO
stu1024,4,6,0,2,6,3,3.3,3.3,2.95,3.6,3.35,3.65,201408,0,NO
stu1025,2,13,4,8,5,11,1.65,3.35,2.45,2.75,2.7,2.5,201408,0,NO
stu1031,1,2,8,4,3,3,2.8,3.25,2.65,3.25,3.25,3.8,201408,0,NO
stu1034,5,3,3,-1,2,7,2.6,3.25,2.45,2.6,3,2.9,201408,0,NO
stu1035,11,7,8,4,9,14,3.3,3.9,3.15,3.8,2.8,3.7,201408,0,NO
stu1038,1,0,5,5,4,2,2.2,3.05,1.8,2.8,1.3,2.55,201408,0,NO
stu1042,9,6,3,14,15,6,2.7,3.5,1.6,3.5,1.9,3.6,201408,0,NO
stu1046,9,5,5,7,3,3,3.15,3.4,2.6,3.35,3,3.5,201408,0,NO
stu1047,10,0,4,0,5,1,3.7,3.45,2.15,2.7,2.55,2.85,201408,0,NO
stu1048,1,7,7,6,10,5,2.65,2.8,3.5,3.85,3.1,3.65,201408,0,NO
stu1049,,,,,,,,,,,,,201408,0,YES
stu1051,1,2,-2,7,3,5,2.8,3.2,2.65,3.65,2.35,3.5,201408,0,NO
stu1054,1,4,6,6,3,5,2.85,3,2.7,2.85,1.45,2.55,201408,0,NO
stu1057,,,,,,,,,,,,,201408,0,YES
stu1059,-1,0,0,,1,0,3.5,3.5,2.5,,3.95,4,201408,0,NO
stu1060,7,5,2,2,2,-1,3.45,3.6,3,3.1,2.9,2.65,201408,0,NO
stu1061,3,0,4,-1,5,0,2.4,3.2,3.65,3.9,3.3,4,201408,0,NO
stu1062,4,13,12,4,-1,4,2.9,3.55,3,3.9,1.95,2.6,201408,0,NO
stu1064,7,8,13,2,11,3,3.3,3.7,3.4,3.45,2.3,3.4,201408,0,NO
stu1065,1,4,7,6,3,-6,1.95,1.5,1.6,2.55,2.25,2.05,201408,0,YES
stu1066,17,12,,,,,3.4,3.8,,,,,201408,0,YES
stu1068,-2,7,8,7,5,-2,2.55,3.4,3.3,3.65,2.95,3.4,201408,0,NO
stu1070,0,1,10,2,9,1,2.3,2.45,1.65,2.35,2.35,3.05,201408,0,NO
stu1074,1,1,4,4,3,6,3.4,3.55,2.7,2.95,2.05,2.85,201408,0,NO
stu1075,5,2,4,2,10,9,1.45,2.25,1.65,1.65,2.2,3.4,201408,0,NO
stu1078,8,12,6,9,9,8,2.45,3.9,2.8,3.65,2.4,3.9,201408,0,NO
stu1082,-8,9,10,6,13,6,2.6,3.7,3.15,3.75,3.8,3.85,201408,0,NO
stu1087,-3,0,0,0,-2,0,2.55,2.75,2.25,3.5,1.25,3.25,201408,0,NO
stu1088,6,4,9,7,7,3,1.65,2,3.15,2.15,2.45,3.05,201408,0,NO
stu1089,,,,,,,,,,,,,201408,0,NO
stu1093,-1,1,2,1,,2,2.8,3.15,2.55,2.9,,3.15,201408,0,NO
stu1094,-3,1,0,1,3,3,2.6,2.4,2.75,3.25,2.2,3.25,201408,0,NO
stu1099,9,5,12,-2,15,2,2.3,3.5,2.35,1.55,3.4,3.7,201408,0,NO
stu1100,3,0,,,,,2.2,3.3,,,,,201408,0,YES
stu1104,7,10,-1,7,9,3,2.65,3.55,2.15,3.4,2.95,3.55,201408,0,NO
stu1109,9,0,9,1,11,7,2.65,3.05,2.4,3.6,3.2,3.5,201408,0,NO
dstu59,0,,,,,,0,,,,,,201408,2,YES
dstu60,5,2,6,,3,2,1.5,1.4,1.85,,2,1.7,201408,2,NO
stu1114,,,,,,,,,,,,,201408,0,NO
dstu61,1,,,,,,2.45,,,,,,201408,2,YES
stu1118,7,2,,6,6,6,2.4,2.55,,1.55,1.8,2.3,201408,0,NO
stu1119,14,4,5,5,5,2,2.15,2.3,0.65,2.2,1.45,2.45,201408,0,NO
stu1120,3,13,5,8,19,6,2.4,3.9,2.9,3.95,3.2,3.9,201408,0,NO
stu1121,2,3,10,8,4,6,2.65,3,2.95,3.45,3.4,3.65,201408,0,NO
stu1122,1,1,1,4,5,6,2.85,3.1,3.65,3.95,3.35,2.8,201408,0,NO
stu1123,5,0,8,2,1,2,2.1,1.2,2.8,2.65,1,3.25,201408,0,NO
stu1124,6,,7,5,8,5,3.25,,2.5,3.1,3.1,3.7,201408,0,NO
stu1125,5,3,5,0,-4,0,1.3,3.65,2.15,3.3,2.35,3.25,201408,0,NO
stu1126,,,,,,,,,,,,,201408,0,NO
stu1128,1,2,4,1,,2,2.65,3.15,2.65,3.1,,2.7,201408,0,NO
stu1130,10,0,6,9,10,1,3.05,3.8,2.65,3.15,2.6,3.45,201408,0,NO
stu1132,9,7,13,6,1,2,2.55,2.9,3.4,3.75,3.55,3.95,201408,0,NO
stu1136,1,4,8,3,4,2,2,3.1,3,3.45,2.55,3.1,201408,0,NO
stu1137,0,-2,2,1,9,3,0.6,2.1,3.3,3.6,0.9,0.85,201408,0,YES
stu1138,3,-1,1,1,2,1,3.5,3.5,3,2.9,2.75,0,201408,0,NO
stu1139,2,4,2,13,13,7,3.05,3.55,1.55,3.75,3,3.9,201408,0,YES
stu1140,1,-1,4,,,,2.9,2.8,1.85,,,,201408,0,YES
stu1141,4,5,2,8,2,-1,2.1,3.5,2.65,3.3,2.2,2.3,201408,0,NO
stu1143,1,0,1,0,0,0,3.35,3.65,2.8,3.75,2.4,3.45,201408,0,NO
dstu62,7,-1,9,5,,,2.3,0,0.75,1.6,,,201408,2,YES
stu1144,,,0,0,0,2,,,2.8,3.2,3.4,3.6,201408,0,YES
stu1145,2,-1,10,-1,3,3,3.35,3.6,2.9,3.65,3.3,3.25,201408,0,NO
stu1147,5,-1,2,2,3,1,1.5,2.2,0.9,3.4,2.55,3.9,201408,0,NO
stu1151,-1,0,0,0,0,0,3.25,3.45,2.05,3.7,2.65,2.75,201408,0,NO
stu1152,2,5,4,1,18,-1,1.7,3.35,1.45,1.45,1.45,2.6,201408,0,NO
stu1156,5,4,6,6,8,2,3.2,2.75,2.75,3.25,2.8,3.65,201408,0,YES
stu1157,,,,,,,,,,,,,201408,0,YES
stu1158,7,2,5,-1,9,6,2.4,3.15,3.6,3.5,3.2,3.65,201408,0,NO
stu1160,2,2,3,3,9,4,3.5,3.55,3.35,3.85,3.2,3.6,201408,0,NO
stu1161,3,3,7,7,7,2,3.8,3.75,3.9,3.95,3.95,4,201408,0,NO
stu1162,0,1,2,0,-1,4,2.85,2.5,2.35,1.9,1,1.7,201408,0,NO
dstu63,-3,,3,0,14,,1.4,,1.8,1.8,2.2,,201408,2,NO
dstu64,-5,,,,,,1.85,,,,,,201408,2,YES
stu1166,0,2,2,3,,,2.4,2.7,2.2,2.25,,,201408,0,NO
stu1167,,0,,,,,,3,,,,,201408,0,YES
stu1177,8,-2,4,4,11,4,2.1,1.7,0.65,1.6,2,2,201408,0,YES
stu1178,-2,0,0,0,0,0,3.3,3.5,2.4,3.5,3,3.3,201408,0,YES
stu1180,2,,5,6,5,,1.65,,2.3,1.75,1.9,,201408,0,YES
stu1184,11,0,9,4,-1,2,3.35,3.45,3.25,3.5,3.65,3.85,201408,0,NO
stu1186,-1,12,6,1,5,6,2.35,3.6,2.85,2.6,2.9,3.4,201408,0,NO
stu1187,0,1,0,3,-1,2,2.2,2.5,2.65,2.8,2.45,2.05,201408,0,NO
stu1188,4,1,1,0,1,6,3.3,3.1,2.7,2.7,1.65,2.4,201408,0,YES
stu1190,,,1,,,,,,0,,,,201408,0,YES
stu1191,7,6,7,10,2,2,2.5,2.75,3.7,3.8,2.85,3.75,201408,0,NO
stu1192,,1,11,8,10,17,,2.4,1.35,2.4,2.1,3.65,201408,0,NO
stu1194,6,0,5,8,6,4,2.7,3.25,2.95,3.55,2.15,2.75,201408,0,NO
stu1197,5,0,1,2,18,6,1.9,2.8,1.45,2.2,1.95,3.7,201408,0,YES
stu1199,7,6,10,3,-2,2,3.25,2.9,2.35,2.05,2.2,3.25,201408,0,NO
stu1201,4,0,5,3,6,6,2.95,3.55,1.4,3.6,2.6,2.8,201408,0,NO
dstu65,-1,-1,4,2,0,,2.3,2.4,1.6,2,0,,201408,2,NO
stu1203,5,2,3,6,-1,-2,2.1,3.3,1.45,2.5,1.35,2.6,201408,0,NO
stu1206,2,1,7,6,4,3,2.05,2.45,2.3,3.05,2.65,3.55,201408,0,NO
stu1207,1,1,8,3,,1,2.65,2.3,2.1,3,,1.95,201408,0,NO
stu1215,-8,-2,5,,8,5,0.15,0.35,1.85,,1.4,1.3,201408,0,YES
stu1216,13,2,5,3,7,2,3.15,3.35,3.4,3.5,3.35,3.6,201408,0,YES
stu1218,-1,0,0,0,0,0,3.75,3.75,2.45,3.25,2.45,2.8,201408,0,YES
stu1220,3,3,5,1,8,3,1.2,2.45,1.45,1.6,2.45,2.6,201408,0,NO
stu1221,-6,-1,3,-2,6,-1,2.75,3.35,2.25,2.6,2.45,2.6,201408,0,NO
stu1225,1,2,6,3,3,1,3.1,3.75,1.5,2.5,2.2,2.55,201408,0,NO
stu1227,4,-2,7,5,6,1,1.85,2,1.5,2,2.85,3.05,201408,0,NO
dstu66,9,2,-1,2,-2,-6,1.6,1.25,0.8,0.5,0.9,1.05,201408,2,NO
stu1229,6,6,3,10,17,5,2.45,3.25,1.95,3.45,3.4,3.6,201408,0,NO
stu1235,3,1,4,6,5,2,3.9,3.85,2.05,3.65,3.75,4,201408,0,NO
stu1237,13,2,3,4,7,9,3.6,3.8,3.1,3.75,3.3,3.9,201408,0,NO
stu1252,2,0,1,4,3,3,3.35,3.7,2.65,3.05,2.6,3.6,201408,0,NO
stu1257,3,2,0,-2,1,1,2.4,2.6,1.35,2.1,0.95,1.75,201408,0,NO
stu1258,7,0,2,3,5,2,3.15,0,2.55,3.55,3.25,3.95,201408,0,NO
stu1261,,0,0,,,,,2.8,0,,,,201408,0,YES
dstu67,-3,0,5,1,3,,1.8,0,1.3,0.95,1.1,,201408,2,NO
stu1266,4,3,4,6,6,-1,2.25,2.3,1.85,2.7,1.6,0,201408,0,NO
stu1269,-5,-6,11,6,2,5,1.35,0.75,1.7,3.6,2.95,3.85,201408,0,NO
stu1271,,,,,0,2,,,,,3.6,4,201408,0,YES
stu1275,-1,1,3,2,0,6,2.55,3.1,2.9,3.15,2.6,2.9,201408,0,NO
stu1278,-2,0,2,0,0,0,2.55,3.75,2.15,3.3,2.75,3.5,201408,0,YES
stu1286,-2,0,2,0,0,0,3.45,3.75,2.45,2.9,1.85,3.25,201408,0,NO
stu1290,-2,-1,2,-1,-1,-2,1.3,1.65,2.3,1.2,1.5,1.65,201408,0,NO
stu1291,7,3,0,3,6,3,2.55,2.7,2.4,3.3,2.7,3.65,201408,0,NO
stu1292,7,4,2,1,5,5,2.8,3.6,3.5,3.85,3.65,4,201408,0,NO
stu1293,5,11,5,2,9,8,3.5,3.65,2.8,3.75,2.75,3.5,201408,0,YES
stu1294,-4,3,1,6,4,0,1.2,1.85,1.05,1.95,1.8,1.95,201408,0,NO
stu1295,4,,0,,,,2.65,,0,,,,201408,0,YES
stu1296,-6,1,1,1,9,3,2.3,3.25,1.7,1.45,3.55,3.75,201408,0,NO
stu1297,2,3,-1,-3,1,3,2.55,3.25,1.55,2,1.8,2.5,201408,0,NO
stu1300,7,6,7,1,-3,-8,3.6,3.9,1.95,1.75,1.9,2.05,201408,0,NO
stu1305,1,2,7,2,9,3,3.9,3.7,3.4,3.8,3.95,4,201408,0,NO
stu1307,1,-1,3,0,-1,0,0.9,3.15,1.4,2.9,2.4,3.75,201408,0,NO
stu1311,4,3,9,1,,7,2.8,3.35,2.1,2.65,,2.75,201408,0,YES
stu1318,2,2,10,9,0,6,3,3.65,3,3.5,2.85,3.75,201408,0,NO
stu1319,-2,0,0,0,0,0,2.2,2.45,2.25,2.5,1.7,1.8,201408,0,YES
stu1324,8,0,6,9,5,5,2.1,2.65,1.7,3.25,2.8,3.3,201408,0,NO
stu1330,0,11,5,0,3,0,3.65,3.6,2.1,2.6,1.25,0.55,201408,0,NO
stu1332,4,3,2,0,2,1,2.95,3.45,2.8,3.25,2.95,3.25,201408,0,NO
stu1337,3,1,-1,,0,4,2.85,2.7,2.25,,3.1,3.1,201408,0,NO
stu1339,8,3,1,1,,3,2.6,3.05,2.7,2.7,,3.3,201408,0,NO
stu1340,-2,1,0,0,5,3,3.4,3.6,2.6,3,2.2,3.6,201408,0,NO
stu1342,2,3,7,3,0,2,1.85,2.35,2.3,1.9,2.25,2.2,201408,0,NO
stu1345,3,2,3,3,5,3,2.15,1.95,2.2,2.35,2.5,3.3,201408,0,NO
stu1350,2,-3,-1,-2,4,-1,2.7,2.5,1.6,2.25,2.2,2.2,201408,0,NO
stu1352,2,0,4,5,4,6,2.2,2.15,1.85,2.3,1.8,2.4,201408,0,NO
stu1357,-2,13,6,21,6,8,2.7,3.4,2.7,3.3,2.7,3.2,201408,0,NO
stu1360,7,8,0,8,7,,1.9,3,2.25,2.7,2.6,,201408,0,NO
stu1361,2,2,7,0,-3,2,3.3,3.7,2.6,3.15,2.2,3.35,201408,0,NO
stu1365,,3,4,,,,,2,2.65,,,,201408,0,YES
stu1370,4,2,10,7,1,2,3.9,3.9,2.6,4,3.75,4,201408,0,NO
stu1371,0,2,4,0,5,0,2.25,2.25,2.55,2.5,1.7,1.7,201408,0,NO
stu1374,4,3,4,4,1,2,3.6,3.6,2.85,3.55,3.3,3.55,201408,0,NO
dstu69,1,1,1,0,7,3,2.4,2.35,1.9,1.9,1.7,2.65,201408,2,NO
stu1375,,,,,0,,,,,,3.2,,201408,0,YES
stu1378,,,,,,,,,,,,,201408,0,YES
stu1380,5,0,-4,7,0,4,0.9,1.15,0.65,2.2,0.65,2.25,201408,0,NO
stu1384,10,14,5,9,5,16,3,3.55,2.95,3.55,3.8,3.85,201408,0,NO
stu1387,1,1,0,0,0,0,3.35,3.6,3.8,4,3.7,4,201408,0,NO
stu1388,4,4,4,5,3,4,0.8,0.8,0.85,1.25,1,1.05,201408,0,YES
stu1389,-1,0,0,0,0,0,2.95,3.4,2.1,3.5,2.5,3.2,201408,0,NO
stu1391,,0,,,,,,2.8,,,,,201408,0,YES
stu1393,9,3,9,1,4,9,2.45,2.85,2.25,3.1,2.6,3.35,201408,0,NO
dstu70,-1,0,8,5,3,3,1.4,3,2.05,2.55,2.6,2.25,201408,2,NO
stu1397,6,5,2,8,6,5,3.25,3.55,2.9,3.6,3.35,3.95,201408,0,NO
stu1398,0,0,6,2,0,-2,2.45,3.35,2.45,2.8,2.35,3.15,201408,0,NO
dstu71,1,3,2,-1,-2,-1,2.65,3.6,1.95,2.45,2.15,2.45,201408,2,NO
dstu72,14,11,0,-6,1,3,3.5,3.5,2.35,2.5,2.2,2.35,201408,2,NO
stu1403,6,4,4,7,12,8,2.9,3.25,2.7,3.65,2.95,3.7,201408,0,NO
stu1407,3,2,2,5,16,6,1.4,1.4,1.1,1.75,1.55,3.05,201408,0,NO
